Name,City,job,Salary,Time,Shift,Age,Gender,Rank,,,,
ikramuddin,Ludhiana,Helper,250,09:30,Morning(8:00-12:00),slotC,Female,2551,,,,
durganand,Rajpura,BrochureDistribution,250,10:00,Morning(8:00-12:00),slotB,Male,2552,,,,
shahnawaj,Abohar,BrandingOfProducts,450,17:30,Evening(16:01-19:00),slotC,Male,2553,,,,
ajay,Bathinda,Salesperson,150,16:00,Afternoon(12:01-16:00),slotA,Male,2554,,,,
pulkit sharma,Phagwara,CarWashing,400,12:30,Afternoon(12:01-16:00),slotB,Male,2555,,,,
paramjeet singh,Muktsar,Painter,150,14:30,Afternoon(12:01-16:00),slotB,Male,2556,,,,
shib lal singh,Faridkot,Labour,150,21:00,Night(19:01:22:00),slotA,Male,2557,,,,
vicky,Jalandhar,Electrician,450,20:30,Night(19:01:22:00),slotA,Male,2558,,,,
ramdhin gujair,Mohali,Carpentering,200,16:00,Afternoon(12:01-16:00),slotC,Male,2559,,,,
rohit,Jalandhar,Packing,400,20:00,Night(19:01:22:00),slotC,Male,2560,,,,
krishan kumar,Patiala,Carpentering,350,19:00,Evening(16:01-19:00),slotA,Male,2561,,,,
pramod,Ludhiana,Electrician,200,19:30,Night(19:01:22:00),slotA,Male,2562,,,,
hadarali s/o abdul quam,Mohali,Welding,300,13:30,Afternoon(12:01-16:00),slotA,Male,2563,,,,
laxman,Pathankot,Painter,450,21:00,Night(19:01:22:00),slotA,Male,2564,,,,
shivani,Rajpura,Helper,250,21:00,Night(19:01:22:00),slotB,Male,2565,,,,
zakir hussain,Ludhiana,BrochureDistribution,450,19:30,Night(19:01:22:00),slotA,Female,2566,,,,
ruksana bano with her son or daughter,Sunam,Sweeping,400,20:30,Night(19:01:22:00),slotA,Female,2567,,,,
rohit,Faridkot,Electrician,350,12:30,Afternoon(12:01-16:00),slotA,Male,2568,,,,
rekhai,Khanna,Salesperson,200,17:30,Evening(16:01-19:00),slotC,Male,2569,,,,
shabuddin shah,Bathinda,Painter,350,17:30,Evening(16:01-19:00),slotA,Male,2570,,,,
ajay,Barnala,Plumbing,250,13:00,Afternoon(12:01-16:00),slotB,Male,2571,,,,
manoj kumar,Malerkotla,CarWashing,450,10:30,Morning(8:00-12:00),slotB,Male,2572,,,,
roshni,Bathinda,ProductsSampling,150,16:00,Afternoon(12:01-16:00),slotA,Male,2573,,,,
sharat chandran,Muktsar,ProductsSampling,250,16:30,Evening(16:01-19:00),slotB,Female,2574,,,,
deepak,Hoshiarpur,Welding,450,11:30,Morning(8:00-12:00),slotB,Male,2575,,,,
birju,Abohar,Painter,300,17:00,Evening(16:01-19:00),slotB,Male,2576,,,,
sushil,Malerkotla,Welding,250,13:00,Afternoon(12:01-16:00),slotA,Male,2577,,,,
kamni,Batala,Painter,250,14:00,Afternoon(12:01-16:00),slotB,Male,2578,,,,
saurabh,Khanna,Plumbing,150,18:30,Evening(16:01-19:00),slotC,Male,2579,,,,
bilal malik,Barnala,Labour,450,14:30,Afternoon(12:01-16:00),slotB,Male,2580,,,,
jitender,Firozpur,BrochureDistribution,300,16:30,Evening(16:01-19:00),slotA,Male,2581,,,,
samir mishra,Hoshiarpur,Painter,150,08:00,Morning(8:00-12:00),slotA,Female,2582,,,,
chran singh,Abohar,BrochureDistribution,200,09:00,Morning(8:00-12:00),slotC,Male,2583,,,,
jeenat,Batala,Delivery,150,16:00,Afternoon(12:01-16:00),slotB,Male,2584,,,,
guruvachan singh,Batala,Tuitions,200,11:30,Morning(8:00-12:00),slotB,Male,2585,,,,
raju,Pathankot,Welding,450,12:00,Morning(8:00-12:00),slotA,Male,2586,,,,
shri kant,Moga,Carpentering,400,12:00,Morning(8:00-12:00),slotA,Male,2587,,,,
swati,Kapurthala,Painter,400,09:00,Morning(8:00-12:00),slotA,Female,2588,,,,
bhupender kumar,Amritsar,BrochureDistribution,250,11:00,Morning(8:00-12:00),slotB,Male,2589,,,,
dipendra kumar,Bathinda,Welding,150,19:00,Evening(16:01-19:00),slotC,Male,2590,,,,
poonam,Patiala,Carpentering,300,12:30,Afternoon(12:01-16:00),slotA,Male,2591,,,,
parwati,Faridkot,Painter,300,20:30,Night(19:01:22:00),slotA,Male,2592,,,,
sheetal,Sunam,BrandingOfProducts,250,17:30,Evening(16:01-19:00),slotB,Male,2593,,,,
aanamika misra,Batala,Promotions,350,19:00,Evening(16:01-19:00),slotA,Male,2594,,,,
rajkumar,Muktsar,Plumbing,300,08:30,Morning(8:00-12:00),slotC,Male,2595,,,,
rubbi,Firozpur,Plumbing,350,11:00,Morning(8:00-12:00),slotA,Male,2596,,,,
harsh,Faridkot,Helper,450,19:30,Night(19:01:22:00),slotA,Male,2597,,,,
yogesh,Sunam,Packing,450,16:00,Afternoon(12:01-16:00),slotC,Female,2598,,,,
sanjeev panday,Pathankot,Welding,400,20:00,Night(19:01:22:00),slotC,Male,2599,,,,
sanjeev sharma,Patiala,BrandingOfProducts,250,10:30,Morning(8:00-12:00),slotA,Male,2600,,,,
anwar,Mohali,BrandingOfProducts,400,19:30,Night(19:01:22:00),slotB,Male,2601,,,,
arman,Faridkot,Tuitions,400,17:30,Evening(16:01-19:00),slotC,Male,2602,,,,
deepak,Faridkot,Labour,350,16:30,Evening(16:01-19:00),slotA,Male,2603,,,,
mohd miraj ansari,Batala,Salesperson,250,08:00,Morning(8:00-12:00),slotA,Male,2604,,,,
vikas,Abohar,Tuitions,300,13:00,Afternoon(12:01-16:00),slotA,Female,2605,,,,
archana,Rajpura,Helper,300,21:00,Night(19:01:22:00),slotA,Male,2606,,,,
alam aara,Mohali,CarWashing,300,16:00,Afternoon(12:01-16:00),slotB,Female,2607,,,,
naresh,Faridkot,Delivery,400,09:00,Morning(8:00-12:00),slotB,Male,2608,,,,
jamrujaha,Patiala,BrochureDistribution,450,12:00,Morning(8:00-12:00),slotB,Female,2609,,,,
narender singh,Patiala,CarWashing,150,17:30,Evening(16:01-19:00),slotA,Male,2610,,,,
abbas mehndi,Batala,Sweeping,150,09:30,Morning(8:00-12:00),slotB,Male,2611,,,,
rani,Barnala,Labour,450,15:00,Afternoon(12:01-16:00),slotB,Male,2612,,,,
dhruv kumar,Phagwara,Delivery,450,10:00,Morning(8:00-12:00),slotB,Male,2613,,,,
ayub khan,Ludhiana,Promotions,300,10:00,Morning(8:00-12:00),slotA,Male,2614,,,,
madam sahnaj,Amritsar,Tuitions,150,11:30,Morning(8:00-12:00),slotC,Female,2615,,,,
momin,Kapurthala,Carpentering,350,19:00,Evening(16:01-19:00),slotA,Male,2616,,,,
rinki,Khanna,Helper,150,18:30,Evening(16:01-19:00),slotA,Female,2617,,,,
satyam,Khanna,Tuitions,400,19:30,Night(19:01:22:00),slotC,Female,2618,,,,
nandu,Malerkotla,Promotions,450,17:30,Evening(16:01-19:00),slotB,Male,2619,,,,
rajesh,Batala,Labour,200,17:00,Evening(16:01-19:00),slotA,Male,2620,,,,
shahid,Phagwara,BrandingOfProducts,350,15:30,Afternoon(12:01-16:00),slotC,Female,2621,,,,
sangeeta,Ludhiana,Sweeping,450,19:30,Night(19:01:22:00),slotA,Male,2622,,,,
sangeeta,Batala,Helper,150,09:30,Morning(8:00-12:00),slotB,Male,2623,,,,
mr. mohan lal keer,Faridkot,ProductsSampling,350,20:30,Night(19:01:22:00),slotC,Female,2624,,,,
vivek,Hoshiarpur,Delivery,450,13:00,Afternoon(12:01-16:00),slotA,Male,2625,,,,
sabeer,Patiala,Welding,200,14:00,Afternoon(12:01-16:00),slotA,Male,2626,,,,
nabav shekh,Malerkotla,BrochureDistribution,300,15:00,Afternoon(12:01-16:00),slotA,Male,2627,,,,
aman,Abohar,Packing,350,19:00,Evening(16:01-19:00),slotC,Female,2628,,,,
harneet kaur,Sunam,Plumbing,200,16:00,Afternoon(12:01-16:00),slotC,Male,2629,,,,
bal kishan @ sonu,Amritsar,CarWashing,450,08:30,Morning(8:00-12:00),slotB,Female,2630,,,,
rahul sharma,Pathankot,BrandingOfProducts,450,19:30,Night(19:01:22:00),slotB,Male,2631,,,,
mamchand,Malerkotla,Labour,400,19:00,Evening(16:01-19:00),slotB,Male,2632,,,,
sourabh,Hoshiarpur,Sweeping,300,16:00,Afternoon(12:01-16:00),slotC,Female,2633,,,,
vipendra singh s/o mahendra singh,Moga,Packing,200,16:00,Afternoon(12:01-16:00),slotB,Female,2634,,,,
suresh kumar,Kapurthala,CarWashing,200,17:00,Evening(16:01-19:00),slotA,Female,2635,,,,
shishram,Abohar,Welding,400,21:00,Night(19:01:22:00),slotA,Male,2636,,,,
himanshi,Amritsar,Helper,300,13:30,Afternoon(12:01-16:00),slotA,Male,2637,,,,
komal,Patiala,Salesperson,350,09:00,Morning(8:00-12:00),slotC,Female,2638,,,,
mohmmd shahid,Batala,ProductsSampling,450,11:30,Morning(8:00-12:00),slotA,Male,2639,,,,
rahul,Faridkot,Salesperson,300,12:30,Afternoon(12:01-16:00),slotB,Female,2640,,,,
bhatri,Barnala,Plumbing,150,18:00,Evening(16:01-19:00),slotC,Male,2641,,,,
dipu sharma,Jalandhar,Welding,350,11:00,Morning(8:00-12:00),slotC,Male,2642,,,,
rajpal,Malerkotla,ProductsSampling,300,18:30,Evening(16:01-19:00),slotC,Male,2643,,,,
suminder,Faridkot,ProductsSampling,450,15:30,Afternoon(12:01-16:00),slotB,Male,2644,,,,
anita bai,Amritsar,BrandingOfProducts,400,17:30,Evening(16:01-19:00),slotB,Male,2645,,,,
bittu,Muktsar,Salesperson,250,19:30,Night(19:01:22:00),slotB,Female,2646,,,,
kureja,Hoshiarpur,Electrician,250,18:30,Evening(16:01-19:00),slotC,Male,2647,,,,
mohd. shahdab,Kapurthala,Salesperson,150,15:30,Afternoon(12:01-16:00),slotA,Male,2648,,,,
manju devi,Amritsar,Labour,150,15:30,Afternoon(12:01-16:00),slotA,Male,2649,,,,
dhramender,Firozpur,Welding,150,11:30,Morning(8:00-12:00),slotB,Male,2650,,,,
amit,Pathankot,Helper,450,15:00,Afternoon(12:01-16:00),slotC,Male,2651,,,,
sukhbir kaur,Pathankot,Plumbing,350,08:00,Morning(8:00-12:00),slotB,Male,2652,,,,
imran,Hoshiarpur,Electrician,200,20:30,Night(19:01:22:00),slotA,Male,2653,,,,
sonu,Moga,Packing,450,10:00,Morning(8:00-12:00),slotB,Male,2654,,,,
damanjeet singh,Sunam,CarWashing,400,09:00,Morning(8:00-12:00),slotA,Female,2655,,,,
hazari,Barnala,Helper,400,10:30,Morning(8:00-12:00),slotB,Male,2656,,,,
irsad khan,Barnala,Promotions,200,09:30,Morning(8:00-12:00),slotA,Male,2657,,,,
sany@aman,Abohar,Packing,250,17:00,Evening(16:01-19:00),slotA,Male,2658,,,,
jai ram tiwari,Patiala,Packing,300,21:00,Night(19:01:22:00),slotA,Male,2659,,,,
shubham yadav,Batala,Electrician,150,15:00,Afternoon(12:01-16:00),slotA,Male,2660,,,,
tamsa,Firozpur,Carpentering,450,15:30,Afternoon(12:01-16:00),slotC,Male,2661,,,,
bhushan sahay,Moga,Electrician,300,15:30,Afternoon(12:01-16:00),slotB,Male,2662,,,,
jeeya lal,Faridkot,Helper,450,09:30,Morning(8:00-12:00),slotB,Male,2663,,,,
jagat singh,Pathankot,ProductsSampling,350,15:00,Afternoon(12:01-16:00),slotC,Male,2664,,,,
boby kumar yadav,Amritsar,ProductsSampling,350,18:30,Evening(16:01-19:00),slotC,Male,2665,,,,
rakesh kumar,Ludhiana,BrandingOfProducts,350,13:00,Afternoon(12:01-16:00),slotC,Male,2666,,,,
babu lal,Muktsar,ProductsSampling,450,14:00,Afternoon(12:01-16:00),slotB,Male,2667,,,,
krishana,Bathinda,Carpentering,150,10:30,Morning(8:00-12:00),slotC,Male,2668,,,,
amkit,Barnala,Salesperson,450,17:00,Evening(16:01-19:00),slotA,Male,2669,,,,
tahir,Amritsar,Electrician,300,10:00,Morning(8:00-12:00),slotB,Male,2670,,,,
bindiya,Jalandhar,BrandingOfProducts,350,11:30,Morning(8:00-12:00),slotC,Female,2671,,,,
jaya saini,Moga,Delivery,400,18:00,Evening(16:01-19:00),slotB,Male,2672,,,,
raman @ rancho,Firozpur,Sweeping,450,12:00,Morning(8:00-12:00),slotB,Female,2673,,,,
ramsurat,Hoshiarpur,CarWashing,400,20:00,Night(19:01:22:00),slotA,Female,2674,,,,
sahar bano,Abohar,Electrician,300,16:30,Evening(16:01-19:00),slotB,Male,2675,,,,
hariom,Khanna,Plumbing,300,20:00,Night(19:01:22:00),slotA,Male,2676,,,,
rajan,Rajpura,Welding,300,16:30,Evening(16:01-19:00),slotA,Male,2677,,,,
kishan lal,Rajpura,Carpentering,250,12:00,Morning(8:00-12:00),slotA,Male,2678,,,,
pulkit,Batala,Carpentering,300,13:00,Afternoon(12:01-16:00),slotB,Male,2679,,,,
kusum,Malerkotla,Electrician,150,10:00,Morning(8:00-12:00),slotB,Male,2680,,,,
mohd nihal,Kapurthala,Carpentering,200,20:30,Night(19:01:22:00),slotB,Male,2681,,,,
kanta prasad,Batala,Sweeping,450,08:00,Morning(8:00-12:00),slotA,Male,2682,,,,
akash malik,Rajpura,BrochureDistribution,350,21:30,Night(19:01:22:00),slotB,Male,2683,,,,
rajpal,Mohali,Carpentering,300,18:30,Evening(16:01-19:00),slotA,Male,2684,,,,
bansilal,Faridkot,Tuitions,150,10:30,Morning(8:00-12:00),slotB,Male,2685,,,,
sameer,Abohar,Welding,150,12:00,Morning(8:00-12:00),slotC,Male,2686,,,,
gulshad,Bathinda,Plumbing,450,19:30,Night(19:01:22:00),slotA,Male,2687,,,,
manisha,Muktsar,CarWashing,400,13:30,Afternoon(12:01-16:00),slotB,Male,2688,,,,
tarif,Mohali,Packing,200,11:30,Morning(8:00-12:00),slotA,Female,2689,,,,
vicky,Firozpur,Tuitions,150,19:30,Night(19:01:22:00),slotB,Female,2690,,,,
rajesh,Rajpura,BrochureDistribution,150,12:30,Afternoon(12:01-16:00),slotA,Female,2691,,,,
raj rani,Abohar,Sweeping,200,17:30,Evening(16:01-19:00),slotC,Female,2692,,,,
mohammad ali imam,Abohar,Delivery,200,08:30,Morning(8:00-12:00),slotB,Male,2693,,,,
himani,Sunam,BrandingOfProducts,200,14:30,Afternoon(12:01-16:00),slotA,Male,2694,,,,
aman,Sunam,Helper,350,16:00,Afternoon(12:01-16:00),slotC,Male,2695,,,,
vashudev,Kapurthala,Carpentering,400,15:30,Afternoon(12:01-16:00),slotA,Male,2696,,,,
rizwan,Barnala,ProductsSampling,200,21:00,Night(19:01:22:00),slotA,Female,2697,,,,
matadeen,Pathankot,Painter,350,20:00,Night(19:01:22:00),slotA,Female,2698,,,,
ram parkash teneja,Batala,Painter,300,15:30,Afternoon(12:01-16:00),slotC,Male,2699,,,,
heena,Ludhiana,Painter,400,11:30,Morning(8:00-12:00),slotB,Male,2700,,,,
chanden,Abohar,Welding,350,20:00,Night(19:01:22:00),slotC,Male,2701,,,,
deepchand,Barnala,Carpentering,250,17:30,Evening(16:01-19:00),slotC,Male,2702,,,,
vikash,Firozpur,Painter,400,16:30,Evening(16:01-19:00),slotC,Female,2703,,,,
shajiya,Abohar,Welding,300,19:00,Evening(16:01-19:00),slotC,Male,2704,,,,
raja,Phagwara,Sweeping,150,21:00,Night(19:01:22:00),slotC,Female,2705,,,,
mohit,Batala,Salesperson,450,15:00,Afternoon(12:01-16:00),slotB,Male,2706,,,,
radhika,Kapurthala,BrandingOfProducts,200,14:30,Afternoon(12:01-16:00),slotC,Male,2707,,,,
pallavi,Abohar,Electrician,200,14:00,Afternoon(12:01-16:00),slotA,Male,2708,,,,
chumki,Malerkotla,Promotions,300,15:30,Afternoon(12:01-16:00),slotA,Female,2709,,,,
surjeet,Kapurthala,Promotions,300,11:00,Morning(8:00-12:00),slotA,Female,2710,,,,
rafiq ahmed,Batala,BrandingOfProducts,150,16:00,Afternoon(12:01-16:00),slotA,Male,2711,,,,
kripya minch,Batala,Helper,450,19:30,Night(19:01:22:00),slotA,Male,2712,,,,
mohd. shokat,Phagwara,Salesperson,450,12:00,Morning(8:00-12:00),slotC,Male,2713,,,,
ketan,Bathinda,Promotions,250,18:30,Evening(16:01-19:00),slotB,Female,2714,,,,
swati thakur,Muktsar,Painter,250,16:30,Evening(16:01-19:00),slotB,Male,2715,,,,
anwari,Barnala,Tuitions,150,15:30,Afternoon(12:01-16:00),slotC,Male,2716,,,,
rupesh,Mohali,Promotions,350,16:00,Afternoon(12:01-16:00),slotC,Male,2717,,,,
bilal,Malerkotla,ProductsSampling,400,13:00,Afternoon(12:01-16:00),slotB,Female,2718,,,,
rakesh sarkar,Ludhiana,Welding,450,12:30,Afternoon(12:01-16:00),slotA,Male,2719,,,,
saroj,Amritsar,Tuitions,450,14:30,Afternoon(12:01-16:00),slotC,Male,2720,,,,
suraj singh,Firozpur,Electrician,250,16:00,Afternoon(12:01-16:00),slotC,Male,2721,,,,
sanavvar,Sunam,ProductsSampling,150,08:30,Morning(8:00-12:00),slotA,Male,2722,,,,
sanu,Ludhiana,Welding,250,20:30,Night(19:01:22:00),slotC,Male,2723,,,,
santosh,Patiala,BrandingOfProducts,150,19:30,Night(19:01:22:00),slotC,Female,2724,,,,
kripal singh,Barnala,Promotions,300,19:30,Night(19:01:22:00),slotB,Female,2725,,,,
sandeep kumar,Hoshiarpur,Helper,200,16:00,Afternoon(12:01-16:00),slotC,Female,2726,,,,
radha,Moga,CarWashing,250,17:30,Evening(16:01-19:00),slotC,Male,2727,,,,
raj kumar,Firozpur,Labour,150,19:30,Night(19:01:22:00),slotA,Male,2728,,,,
raj kumari,Jalandhar,Labour,300,12:00,Morning(8:00-12:00),slotA,Male,2729,,,,
ram chander jha,Malerkotla,Painter,150,09:00,Morning(8:00-12:00),slotA,Male,2730,,,,
raja devi,Jalandhar,Salesperson,250,21:00,Night(19:01:22:00),slotC,Male,2731,,,,
naeem khan,Batala,Welding,400,18:30,Evening(16:01-19:00),slotA,Male,2732,,,,
radha raman,Muktsar,Painter,400,18:30,Evening(16:01-19:00),slotB,Male,2733,,,,
raman sharma,Moga,Carpentering,200,09:30,Morning(8:00-12:00),slotC,Male,2734,,,,
akhil kumar,Malerkotla,CarWashing,300,12:00,Morning(8:00-12:00),slotC,Male,2735,,,,
saneha,Firozpur,Painter,300,11:00,Morning(8:00-12:00),slotB,Male,2736,,,,
nitin parkash,Phagwara,Sweeping,250,13:30,Afternoon(12:01-16:00),slotA,Male,2737,,,,
sandeep kumar,Rajpura,Plumbing,150,10:30,Morning(8:00-12:00),slotC,Male,2738,,,,
raj kumari,Pathankot,Tuitions,250,19:30,Night(19:01:22:00),slotB,Female,2739,,,,
deepak,Amritsar,Helper,400,17:30,Evening(16:01-19:00),slotA,Male,2740,,,,
sahiba,Ludhiana,Salesperson,200,19:00,Evening(16:01-19:00),slotA,Male,2741,,,,
rakesh kumar garg,Bathinda,Carpentering,200,13:30,Afternoon(12:01-16:00),slotC,Male,2742,,,,
irfan @ bhola,Batala,Plumbing,300,20:00,Night(19:01:22:00),slotA,Male,2743,,,,
shri kant ghore,Bathinda,Electrician,400,08:30,Morning(8:00-12:00),slotA,Male,2744,,,,
kaushar,Barnala,Delivery,400,11:30,Morning(8:00-12:00),slotB,Male,2745,,,,
sonali,Muktsar,Packing,350,15:00,Afternoon(12:01-16:00),slotA,Male,2746,,,,
komal,Batala,Painter,450,13:30,Afternoon(12:01-16:00),slotA,Female,2747,,,,
satender,Pathankot,Plumbing,450,12:00,Morning(8:00-12:00),slotA,Male,2748,,,,
durgesh,Faridkot,Labour,450,20:00,Night(19:01:22:00),slotB,Male,2749,,,,
ashu,Patiala,Plumbing,250,08:30,Morning(8:00-12:00),slotA,Male,2750,,,,
liyakat ali,Muktsar,BrandingOfProducts,300,21:30,Night(19:01:22:00),slotA,Male,2751,,,,
khalil maziz,Khanna,Painter,300,15:30,Afternoon(12:01-16:00),slotB,Male,2752,,,,
mangat singh,Faridkot,Sweeping,200,15:30,Afternoon(12:01-16:00),slotC,Male,2753,,,,
nikita senger,Barnala,Promotions,450,09:00,Morning(8:00-12:00),slotC,Male,2754,,,,
nazmin,Bathinda,Packing,200,17:30,Evening(16:01-19:00),slotC,Female,2755,,,,
radha,Amritsar,Helper,200,19:30,Night(19:01:22:00),slotB,Female,2756,,,,
tekchand,Malerkotla,Packing,350,18:30,Evening(16:01-19:00),slotA,Male,2757,,,,
bhavesh dass,Khanna,ProductsSampling,300,19:00,Evening(16:01-19:00),slotA,Female,2758,,,,
mohd shakib,Phagwara,BrochureDistribution,400,21:30,Night(19:01:22:00),slotA,Male,2759,,,,
rakshit ghai,Ludhiana,Electrician,300,13:00,Afternoon(12:01-16:00),slotC,Male,2760,,,,
shish pal,Ludhiana,Salesperson,350,19:30,Night(19:01:22:00),slotB,Female,2761,,,,
deepak kumar mishra,Barnala,Carpentering,150,17:00,Evening(16:01-19:00),slotB,Male,2762,,,,
anshu,Malerkotla,Salesperson,350,10:00,Morning(8:00-12:00),slotC,Male,2763,,,,
abhishek,Sunam,Promotions,150,14:30,Afternoon(12:01-16:00),slotC,Female,2764,,,,
laxmi narayan,Amritsar,CarWashing,150,12:00,Morning(8:00-12:00),slotA,Male,2765,,,,
deep,Abohar,Welding,350,19:30,Night(19:01:22:00),slotC,Male,2766,,,,
rakesh gupta,Kapurthala,ProductsSampling,300,09:00,Morning(8:00-12:00),slotB,Female,2767,,,,
barjraj,Faridkot,Helper,450,10:30,Morning(8:00-12:00),slotC,Female,2768,,,,
jay dev jha,Moga,Promotions,350,15:00,Afternoon(12:01-16:00),slotC,Male,2769,,,,
baldev,Jalandhar,Painter,200,13:30,Afternoon(12:01-16:00),slotC,Male,2770,,,,
radheyshyam saini,Faridkot,ProductsSampling,400,09:30,Morning(8:00-12:00),slotB,Male,2771,,,,
pankaj kumar,Pathankot,Labour,450,13:30,Afternoon(12:01-16:00),slotA,Male,2772,,,,
suresh kumar jain,Patiala,Welding,250,15:30,Afternoon(12:01-16:00),slotA,Male,2773,,,,
amardeep,Kapurthala,Helper,300,17:00,Evening(16:01-19:00),slotA,Female,2774,,,,
surgayan kanwar,Khanna,Helper,200,17:30,Evening(16:01-19:00),slotC,Female,2775,,,,
jyoti,Amritsar,Carpentering,150,10:30,Morning(8:00-12:00),slotC,Male,2776,,,,
yogesh shukla,Pathankot,Tuitions,200,10:30,Morning(8:00-12:00),slotA,Male,2777,,,,
chandesh,Firozpur,Painter,400,20:00,Night(19:01:22:00),slotB,Female,2778,,,,
dhanna lal,Muktsar,ProductsSampling,350,15:30,Afternoon(12:01-16:00),slotA,Male,2779,,,,
sandeep,Jalandhar,Packing,450,12:00,Morning(8:00-12:00),slotA,Male,2780,,,,
geeta devi,Batala,ProductsSampling,200,10:30,Morning(8:00-12:00),slotC,Male,2781,,,,
ajay @ ajju,Patiala,Salesperson,250,13:30,Afternoon(12:01-16:00),slotC,Female,2782,,,,
prahlad,Amritsar,Painter,300,21:30,Night(19:01:22:00),slotB,Male,2783,,,,
aman bhatt,Malerkotla,Carpentering,350,11:30,Morning(8:00-12:00),slotA,Male,2784,,,,
shiva,Phagwara,ProductsSampling,200,09:30,Morning(8:00-12:00),slotA,Female,2785,,,,
anil kumar,Phagwara,Salesperson,300,13:30,Afternoon(12:01-16:00),slotA,Male,2786,,,,
sunil,Phagwara,BrandingOfProducts,450,10:30,Morning(8:00-12:00),slotB,Male,2787,,,,
kumari meera,Malerkotla,Labour,200,17:30,Evening(16:01-19:00),slotB,Male,2788,,,,
pinki,Jalandhar,Plumbing,450,14:00,Afternoon(12:01-16:00),slotA,Male,2789,,,,
midda,Khanna,Labour,250,14:30,Afternoon(12:01-16:00),slotA,Male,2790,,,,
mahipal,Mohali,Electrician,300,14:30,Afternoon(12:01-16:00),slotB,Male,2791,,,,
sahil tigga,Jalandhar,Welding,300,16:30,Evening(16:01-19:00),slotA,Male,2792,,,,
rajan,Abohar,Sweeping,150,11:00,Morning(8:00-12:00),slotB,Female,2793,,,,
shashi @ kajal,Bathinda,Welding,350,15:00,Afternoon(12:01-16:00),slotC,Male,2794,,,,
pinki,Ludhiana,Packing,300,19:30,Night(19:01:22:00),slotB,Male,2795,,,,
neelam,Kapurthala,Helper,400,10:00,Morning(8:00-12:00),slotB,Male,2796,,,,
ajay kumar,Moga,Tuitions,150,11:30,Morning(8:00-12:00),slotC,Male,2797,,,,
raghunandan das,Batala,Helper,300,14:00,Afternoon(12:01-16:00),slotB,Female,2798,,,,
jyoti,Barnala,Electrician,350,18:30,Evening(16:01-19:00),slotC,Male,2799,,,,
sanjeev,Amritsar,Salesperson,200,14:00,Afternoon(12:01-16:00),slotB,Male,2800,,,,
aditya,Firozpur,Plumbing,300,14:00,Afternoon(12:01-16:00),slotB,Male,2801,,,,
mustkeem,Rajpura,BrandingOfProducts,350,11:00,Morning(8:00-12:00),slotA,Male,2802,,,,
rajesh,Barnala,ProductsSampling,150,19:00,Evening(16:01-19:00),slotB,Male,2803,,,,
mohd sajad ali,Patiala,Tuitions,150,14:30,Afternoon(12:01-16:00),slotC,Male,2804,,,,
rajesh kumar,Ludhiana,Promotions,150,21:00,Night(19:01:22:00),slotC,Female,2805,,,,
kanheya,Sunam,Painter,200,16:00,Afternoon(12:01-16:00),slotA,Male,2806,,,,
vikash,Mohali,Sweeping,450,08:00,Morning(8:00-12:00),slotB,Male,2807,,,,
deepali,Pathankot,Welding,300,20:30,Night(19:01:22:00),slotC,Male,2808,,,,
birij kisor,Moga,Painter,200,13:30,Afternoon(12:01-16:00),slotA,Female,2809,,,,
nandni,Barnala,Salesperson,200,15:30,Afternoon(12:01-16:00),slotC,Male,2810,,,,
rima,Faridkot,Tuitions,250,17:00,Evening(16:01-19:00),slotB,Female,2811,,,,
gytri  garg,Faridkot,Sweeping,450,20:30,Night(19:01:22:00),slotB,Female,2812,,,,
pardeep kumar,Pathankot,Painter,250,11:30,Morning(8:00-12:00),slotC,Female,2813,,,,
seema,Khanna,Promotions,150,17:30,Evening(16:01-19:00),slotC,Female,2814,,,,
navneet,Hoshiarpur,ProductsSampling,250,10:00,Morning(8:00-12:00),slotC,Female,2815,,,,
rishi,Mohali,Painter,300,14:00,Afternoon(12:01-16:00),slotC,Male,2816,,,,
rakesh singh,Amritsar,Carpentering,350,17:30,Evening(16:01-19:00),slotC,Male,2817,,,,
jitender,Abohar,Promotions,350,20:30,Night(19:01:22:00),slotC,Female,2818,,,,
